gene,chr
LRRIQ1,12
RP11-193M21.1,12
ALX1,12
RP11-408B11.2,12
RP11-629O19.1,12
RP13-619I2.2,12
RASSF9,12
NTS,12
MGAT4C,12
RP11-18J9.3,12
RP11-812D23.1,12
RP11-202H2.1,12
RP11-324H9.1,12
RPL23AP68,12
RP11-248E9.1,12
CYCSP30,12
RP11-248E9.4,12
MKRN9P,12
RP11-248E9.5,12
RP11-248E9.6,12
RP11-248E9.7,12
RPS4XP15,12
C12orf50,12
C12orf29,12
CEP290,12
RNA5SP364,12
RP11-474L23.3,12
TMTC3,12
KITLG,12
RP11-900F13.3,12
RNU1-117P,12
RP11-900F13.2,12
RP11-13A1.1,12
RP11-13A1.2,12
RP11-13A1.3,12
RNU7-120P,12
MRPS6P4,12
DUSP6,12
RP11-823E8.3,12
RP11-1109F11.3,12
RP11-1109F11.5,12
POC1B,12
CENPC2,12
GALNT4,12
POC1B-GALNT4,12
RP11-734K2.4,12
RP11-734K2.3,12
RP11-981P6.1,12
ATP2B1,12
RP11-591N1.1,12
RNA5SP365,12
MRPL2P1,12
RNU6-148P,12
RP11-654D12.2,12
RP11-654D12.1,12
RP11-654D12.3,12
RP11-567C2.1,12
RP11-753N8.1,12
RP11-632B21.1,12
RP11-20L19.1,12
CCER1,12
RP11-916O13.1,12
EPYC,12
KERA,12
LUM,12
DCN,12
AC007115.3,12
RP11-121E16.1,12
RP11-693J15.6,12
RP11-1041F24.1,12
RP11-587P21.1,12
RP11-587P21.2,12
RP11-587P21.3,12
C12orf79,12
BTG1,12
RP11-796E2.4,12
RPL21P106,12
RP11-756G20.1,12
CLLU1OS,12
CLLU1,12
RP11-693J15.4,12
RP11-693J15.5,12
RP11-693J15.3,12
C12orf74,12
PLEKHG7,12
EEA1,12
RP11-603K19.1,12
RP11-603K19.2,12
RNU6-1329P,12
RP11-511B23.1,12
RP11-511B23.2,12
RP11-511B23.4,12
RPL41P5,12
RP11-202G11.2,12
RP11-202G11.1,12
RP11-511B23.3,12
RP11-486A14.1,12
RP11-486A14.2,12
NUDT4,12
UBE2N,12
MRPL42,12
RN7SL737P,12
RP11-356O22.4,12
RP11-887P2.1,12
SOCS2,12
RP11-887P2.3,12
CRADD,12
RP11-887P2.5,12
RN7SL630P,12
RP11-887P2.6,12
RP11-1060G2.1,12
RP11-1060G2.2,12
RN7SKP263,12
RP11-74K11.1,12
PLXNC1,12
RP11-74K11.2,12
RP11-1105G2.4,12
RP11-1105G2.3,12
CCDC41,12
RN7SL330P,12
RBMS2P1,12
RP11-865A20.1,12
RP11-778J16.3,12
RN7SL483P,12
RP11-778J16.2,12
RP11-778J16.1,12
MIR5700,12
TMCC3,12
MIR7844,12
RP11-876K22.2,12
RP11-3K15.1,12
MIR492,12
NDUFA12,12
NR2C1,12
FGD6,12
RP11-129B9.2,12
RP11-129B9.1,12
VEZT,12
RP11-167N24.2,12
RNU6-808P,12
MIR331,12
MIR3685,12
RP11-167N24.3,12
RP11-167N24.5,12
RNU6-735P,12
RP11-490G8.1,12
METAP2,12
USP44,12
RP11-410A13.1,12
NTN4,12
RNU6-247P,12
RP11-536G4.2,12
RP11-536G4.1,12
SNRPF,12
CCDC38,12
RP11-536G4.5,12
AMDHD1,12
HAL,12
RP11-256L6.3,12
LTA4H,12
RP11-256L6.2,12
RP11-256L6.4,12
RN7SL88P,12
RP11-256L6.5,12
ELK3,12
RP11-394J1.2,12
CDK17,12
RNU4-24P,12
RP11-117N2.2,12
RP11-510I5.4,12
RN7SKP11,12
CFAP54,12
RP11-513P18.2,12
NEDD1,12
RP11-541G9.1,12
RP11-397H6.1,12
RP11-534P6.1,12
RP11-541G9.2,12
RMST,12
MIR1251,12
RF01963,12
RF01964,12
RF01965,12
RF01966,12
RF01967,12
RF01968,12
RF00537,17
RF01969,12
RF01970,12
RP11-528M18.2,12
MIR135A2,12
RF01971,12
RP11-528M18.3,12
RP11-1016B18.1,12
RNU6-36P,12
MIR4495,12
MIR4303,12
RP11-690J15.1,12
RP11-718L23.1,12
RNU4-41P,12
RP11-181C3.4,12
RP11-181C3.1,12
RP11-181C3.2,12
TMPO,12
RP11-481K9.4,12
SLC25A3,12
SNORA53,12
IKBIP,12
APAF1,12
ANKS1B,12
RP11-90E9.1,12
RP11-473C19.1,12
RNA5SP366,12
RP11-406H4.1,12
FAM71C,12
RP11-135F9.1,12
RP11-135F9.4,12
UHRF1BP1L,12
RP11-135F9.3,12
RP11-175P13.2,12
GOLGA2B,12
RN7SL176P,12
RP11-175P13.3,12
MIR1827,12
ACTR6,12
DEPDC4,12
SCYL2,12
SLC17A8,12
NR1H4,12
RP11-575G13.3,12
GAS2L3,12
RP11-575G13.2,12
ANO4,12
RP11-263E1.1,12
RP11-350G24.1,12
RP11-350G24.2,12
SLC5A8,12
RNU6-768P,12
RP11-399D15.1,12
UTP20,12
ARL1,12
RP11-321F8.4,12
RNU6-1068P,12
RPS27P23,12
RNU5E-5P,12
RNA5SP367,12
SPIC,12
MYBPC1,12
RP11-755O11.2,12
RP11-285E23.2,12
CHPT1,12
RNY1P16,12
SYCP3,12
GNPTAB,12
RNU6-101P,12
RP11-511H9.3,12
RNA5SP368,12
RNU6-172P,12
RNA5SP369,12
RNU6-1183P,12
RP11-511H9.4,12
DRAM1,12
RP11-512N21.3,12
RP11-512N21.1,12
RP11-554E23.2,12
RP11-554E23.3,12
WASHC3,12
RP11-554E23.4,12
NUP37,12
C12orf48,12
PMCH,12
HELLPAR,12
RN7SL793P,12
RP11-18O15.1,12
RP11-210L7.3,12
IGF1,12
RP11-210L7.1,12
RP11-478G16.1,12
PAH,12
RP11-438H24.2,12
ASCL1,12
RP11-328J6.1,12
RP11-552I14.1,12
C12orf42,12
RP11-626I20.1,12
RP11-626I20.2,12
RP11-626I20.3,12
STAB2,12
RP11-341G23.2,12
RP11-341G23.3,12
RP11-341G23.4,12
NT5DC3,12
RP11-650K20.2,12
RP11-650K20.3,12
TTC41P,12
HSP90B1,12
MIR3652,12
C12orf73,12
TDG,12
GLT8D2,12
RP11-490H24.5,12
HCFC2,12
NFYB,12
RNA5SP370,12
RP11-818F20.4,12
TXNRD1,12
RP11-818F20.5,12
RP11-818F20.1,12
EID3,12
CHST11,12
RP11-43D4.2,12
RP11-43D4.3,12
MIR3922,12
SLC41A2,12
KRT18P20,12
C12orf45,12
ALDH1L2,12
RP11-61E11.2,12
WASHC4,12
APPL2,12
C12orf75,12
RP11-474B16.1,12
RP11-266E14.1,12
ST13P3,12
RP11-114F10.2,12
NUAK1,12
RP11-114F10.3,12
RP11-185N2.1,12
CKAP4,12
RP11-651L5.2,12
RP11-651L5.3,12
RNU7-94P,12
TCP11L2,12
POLR3B,12
RP11-144F15.1,12
RFX4,12
RP11-482D24.2,12
RP11-482D24.3,12
RIC8B,12
RP11-124N23.2,12
RP11-124N23.1,12
RP11-412D9.4,12
TMEM263,12
MTERFD3,12
CRY1,12
RP11-797M17.1,12
RP11-90N16.1,12
BTBD11,12
RNA5SP371,12
RP11-128P10.1,12
PWP1,12
RP11-864J10.2,12
PRDM4,12
RP11-864J10.4,12
ASCL4,12
RP11-554D14.7,12
RP11-554D14.8,12
RP11-554D14.6,12
RP11-554D14.4,12
RP11-554D14.5,12
RP11-554D14.3,12
RP11-554D14.2,12
RP11-554D14.1,12
WSCD2,12
RP11-1K3.1,12
CMKLR1,12
RP11-13G14.4,12
FICD,12
SART3,12
ISCU,12
TMEM119,12
SELPLG,12
RP11-689B22.2,12
MIR4496,12
CORO1C,12
RNU7-169P,12
SSH1,12
RP11-423G4.8,12
RP11-423G4.10,12
MIR619,12
DAO,12
SVOP,12
RNU6-361P,12
AC190387.1,12
USP30,12
RP11-117B7.1,12
RNA5SP372,12
ALKBH2,12
UNG,12
RP11-968O1.5,12
ACACB,12
FOXN4,12
MYO1H,12
RP11-256L11.1,12
RP11-256L11.3,12
KCTD10,12
UBE3B,12
MMAB,12
RNU4-32P,12
MVK,12
RN7SKP250,12
FAM222A,12
MGC14436,12
TRPV4,12
MIR4497,12
GLTP,12
RP1-7G5.5,12
RN7SL441P,12
RP1-7G5.6,12
TCHP,12
GIT2,12
RP11-837J7.4,12
RP11-837J7.3,12
ANKRD13A,12
C12orf76,12
RP11-946P6.6,12
RP11-946P6.4,12
IFT81,12
ATP2A2,12
RN7SL769P,12
ANAPC7,12
RP11-478C19.2,12
HMGA1P3,12
ARPC3,12
GPN3,12
RPL31P49,12
FAM216A,12
VPS29,12
RP3-424M6.4,12
RAD9B,12
PPTC7,12
TCTN1,12
RN7SL387P,12
HVCN1,12
PPP1CC,12
RP11-481J8.3,12
RP1-74B13.2,12
RPL29P25,12
CCDC63,12
MYL2,12
RP1-46F2.2,12
RP1-46F2.3,12
CUX2,12
MIR6760,12
RNA5SP373,12
FAM109A,12
RP3-473L9.4,12
RP3-473L9.3,12
SH2B3,12
ATXN2,12
RP11-686G8.1,12
ATXN2-AS,12
BRAP,12
PCNPP,12
ACAD10,12
RP11-162P23.2,12
ALDH2,12
MIR6761,12
AC003029.1,12
MAPKAPK5,12
RPS2P41,12
ADAM1A,12
AC003029.4,12
TMEM116,12
RP1-128M12.1,12
RP1-128M12.3,12
ERP29,12
RP1-267L14.6,12
NAA25,12
MIR3657,12
RP1-267L14.3,12
TRAFD1,12
HECTD4,12
MIR6861,12
RP3-521E19.2,12
RN7SKP71,12
RPL7AP60,12
RP3-521E19.3,12
RPL6,12
PTPN11,12
RPH3A,12
MIR1302-1,12
OAS1,12
RP1-71H24.1,12
OAS3,12
OAS2,12
RP1-71H24.4,12
RPS15AP32,12
DTX1,12
RASAL1,12
CFAP73,12
DDX54,12
MIR7106,12
RITA1,12
RP11-545P7.4,12
IQCD,12
TPCN1,12
RP11-545P7.9,12
MIR6762,12
SLC8B1,12
PLBD2,12
SDS,12
SDSL,12
LHX5,12
RP11-82C23.2,12
RP11-438N16.1,12
RP11-438N16.2,12
RBM19,12
RP11-780K2.1,12
RP11-100F15.1,12
RP11-100F15.2,12
RP11-100F15.3,12
GLULP5,12
RP11-139B1.1,12
TBX5,12
RP11-385N17.1,12
RN7SKP216,12
RP11-385N17.3,12
OSTF1P1,12
RP11-162N7.1,12
TBX3,12
RP4-601P9.2,12
RP4-601P9.1,12
RP11-411G2.2,12
RP11-411G2.1,12
RP11-25E2.1,12
RP11-116D17.2,12
RP11-116D17.3,12
RP11-116D17.4,12
RP11-116D17.5,12
RP11-116D17.1,12
RP11-1028N23.3,12
RP11-1028N23.2,12
RP11-1028N23.4,12
UBA52P7,12
RN7SL865P,12
RP11-110L15.1,12
RP11-110L15.2,12
MED13L,12
RP11-493P1.2,12
RNU6-1188P,12
MIR620,12
RP11-115H15.1,12
RP11-115H15.2,12
RP11-148B3.2,12
MIR4472-2,12
RP11-148B3.1,12
LINC00173,12
MAP1LC3B2,12
RP11-497G19.7,12
RP11-497G19.3,12
RP11-497G19.1,12
RP11-497G19.2,12
C12orf49,12
RNFT2,12
RP11-407P2.1,12
RNU6-558P,12
RP11-240G22.4,12
HRK,12
RP11-240G22.1,12
FBXW8,12
RP11-240G22.5,12
RP11-231I16.1,12
RP11-103B5.4,12
TESC,12
RP11-103B5.2,12
FBXO21,12
NOS1,12
RP11-331O1.1,12
RP11-227B21.2,12
KSR2,12
RP11-465L8.1,12
RFC5,12
RP11-33N14.3,12
WSB2,12
RP11-33N14.5,12
VSIG10,12
RP11-136L23.2,12
PEBP1,12
TAOK3,12
RPS2P5,12
RP11-131L12.2,12
SUDS3,12
RP11-131L12.3,12
RP11-131L12.4,12
RP11-121J20.1,12
RPL17P37,12
RP11-3L23.2,12
RP11-357K6.1,12
RP11-357K6.2,12
RNA5SP374,12
RP11-357K6.3,12
RF00428,12
SRRM4,12
RP11-364C11.3,12
RN7SL508P,12
RP11-364C11.2,12
RP11-64B16.3,12
HSPB8,12
RP11-64B16.4,12
RP11-64B16.2,12
RP11-64B16.5,12
LINC00934,12
CCDC60,12
RP11-768F21.1,12
TMEM233,12
RN7SKP197,12
PRKAB1,12
CIT,12
RP1-127H14.3,12
MIR1178,12
RPL35AP30,12
CCDC64,12
RP1-267D11.1,12
RAB35,12
RP1-267D11.6,12
GCN1,12
MIR4498,12
RPLP0,12
RP1-278C19.3,12
PXN,12
RP1-278C19.8,12
RPS20P31,12
NME2P1,12
RNU4-2,12
RNU4-1,12
SIRT4,12
RNU6-1088P,12
PLA2G1B,12
MSI1,12
RPS27P25,12
RP1-166H1.2,12
COX6A1,12
AL021546.6,12
TRIAP1,12
GATC,12
RPL31P52,12
SRSF9,12
DYNLL1,12
RP11-18C24.6,12
RP11-18C24.8,12
COQ5,12
RPL29P24,12
RNF10,12
POP5,12
RPL11P5,12
RP11-728G15.1,12
CABP1,12
MLEC,12
RP11-173P15.3,12
RP11-173P15.9,12
RP11-173P15.10,12
UNC119B,12
RP11-173P15.5,12
MIR4700,12
ACADS,12
RP11-173P15.7,12
SPPL3,12
RP11-665J20.1,12
CLIC1P1,12
RPL12P33,12
HNF1A-AS1,12
HNF1A,12
C12orf43,12
OASL,12
RP11-216P16.7,12
RP11-216P16.4,12
RP11-216P16.5,12
RP11-216P16.6,12
P2RX7,12
Z98941.1,12
RP11-340F14.6,12
P2RX4,12
CAMKK2,12
ANAPC5,12
RP11-711D18.2,12
RNF34,12
KDM2B,12
MIR7107,12
RP13-941N14.1,12
RNU6-1004P,12
ORAI1,12
MORN3,12
TMEM120B,12
RHOF,12
AC084018.1,12
RP11-347I19.8,12
RP11-347I19.7,12
SETD1B,12
HPD,12
RP11-7M8.2,12
RP11-87C12.6,12
PSMD9,12
RP11-87C12.2,12
RNU7-170P,12
WDR66,12
RP11-87C12.5,12
BCL7A,12
AC156455.1,12
MLXIP,12
LRRC43,12
IL31,12
B3GNT4,12
RP11-512M8.12,12
DIABLO,12
RP11-512M8.13,12
VPS33A,12
CLIP1,12
RP11-512M8.3,12
RP11-144J4.3,12
RP11-450K4.1,12
ZCCHC8,12
RF00411,X
RP11-15J22.8,12
RSRC2,12
KNTC1,12
RP11-324E6.8,12
RP11-324E6.10,12
RP11-324E6.6,12
HCAR2,12
GPR109B,12
GPR81,12
RP11-324E6.4,12
DENR,12
CCDC62,12
HIP1R,12
VPS37B,12
RP11-463O12.3,12
RP11-463O12.5,12
ABCB9,12
OGFOD2,12
RP11-197N18.2,12
ARL6IP4,12
PITPNM2,12
MIR4304,12
RP11-197N18.7,12
RP11-197N18.8,12
MPHOSPH9,12
RP11-546D6.3,12
C12orf65,12
RP11-282O18.3,12
CDK2AP1,12
RP11-282O18.7,12
RNA5SP375,12
SBNO1,12
RP13-942N8.1,12
MIR8072,12
KMT5A,12
RILPL2,12
RP11-972P1.8,12
SNRNP35,12
RILPL1,12
RP11-972P1.10,12
RP11-972P1.11,12
MIR3908,12
RP11-486O12.2,12
TMED2,12
DDX55,12
SNORA9B,12
EIF2B1,12
GTF2H3,12
RP11-338K17.5,12
RP11-338K17.6,12
TCTN2,12
RP11-338K17.8,12
ATP6V0A2,12
RPL27P12,12
RP11-338K17.10,12
DNAH10,12
CCDC92,12
RP11-380L11.4,12
DNAH10OS,12
RP11-214K3.23,12
RP11-214K3.22,12
RP11-214K3.21,12
RP11-214K3.20,12
RP11-214K3.19,12
RP11-214K3.18,12
ZNF664,12
FAM101A,12
RP11-214K3.25,12
RP11-214K3.5,12
RP11-214K3.24,12
RP11-522N14.2,12
NCOR2,12
MIR6880,12
RP11-408I18.9,12
RP11-83B20.1,12
RP11-83B20.2,12
RP11-83B20.3,12
RP11-83B20.4,12
RP11-83B20.5,12
RP11-83B20.6,12
RP11-83B20.7,12
RP11-83B20.9,12
RP11-83B20.8,12
RP11-83B20.10,12
RP11-13J12.2,12
SCARB1,12
RNU6-927P,12
UBC,12
MIR5188,12
RPL22P19,12
DHX37,12
BRI3BP,12
THRIL,12
RP11-158L12.2,12
AACS,12
RP11-158L12.4,12
RP11-158L12.5,12
RP11-158L12.6,12
TMEM132B,12
RP11-604N13.1,12
RP4-800O15.1,12
RP4-800O15.2,12
RP4-800O15.3,12
RP5-916L7.1,12
RP5-916L7.2,12
RP3-446N13.1,12
RP3-446N13.2,12
RP3-446N13.3,12
RP3-446N13.4,12
RP4-809F18.1,12
RP5-944M2.1,12
RP5-944M2.3,12
RP5-944M2.4,12
RP11-407A16.1,12
RP11-407A16.2,12
RP11-407A16.3,12
RP11-407A16.8,12
RP11-407A16.4,12
RP11-407A16.6,12
RP11-407A16.5,12
RP11-407A16.7,12
RP11-173C20.1,12
RP11-173C20.2,12
RP11-983C2.1,12
RP11-983C2.2,12
RP11-983C2.3,12
RP11-983C2.4,12
RP11-575F12.1,12
RP11-575F12.2,12
RP11-575F12.3,12
RP11-955H22.1,12
RP11-955H22.4,12
RNU1-104P,12
RP11-955H22.3,12
RP11-955H22.2,12
RP11-367G12.1,12
RP11-483I24.1,12
RP11-351O2.1,12
RP11-351O2.2,12
RP11-526P6.1,12
RP11-749H20.1,12
RP11-749H20.2,12
RP11-749H20.3,12
RP11-749H20.4,12
RP11-749H20.6,12
RP11-749H20.7,12
RP11-349K16.1,12
RP13-653N12.1,12
RP13-653N12.2,12
RP11-417O18.2,12
MIR4419B,12
TMEM132C,12
RP11-417O18.1,12
MIR3612,12
RP11-553N19.1,12
RP11-428I12.1,12
SLC15A4,12
RP11-21K12.2,12
RP11-21K12.3,12
GLT1D1,12
RP11-753B7.2,12
NLRP9P,12
TMEM132D,12
RP11-669N7.2,12
RP11-669N7.3,12
RP11-206B11.1,12
RP11-337L12.1,12
RP11-174M13.2,12
RP11-572C21.2,12
RP11-572C21.1,12
RP11-474D1.4,12
RP11-474D1.3,12
RP11-474D1.1,12
RP11-474D1.2,12
RP11-143E21.2,12
RP11-143E21.3,12
RP11-143E21.7,12
RP11-143E21.4,12
FZD10,12
RP11-143E21.1,12
RP11-143E21.6,12
PIWIL1,12
RP11-200K12.3,12
RP11-200K12.2,12
RIMBP2,12
RP11-117L5.4,12
RP11-117L5.1,12
RP11-117L5.3,12
RP11-662M24.1,12
RP11-989F5.4,12
STX2,12
RP11-989F5.1,12
RP11-989F5.3,12
RNU6-1077P,12
RAN,12
ADGRD1,12
RP11-243M5.5,12
RP11-243M5.4,12
RP11-243M5.2,12
RP11-243M5.1,12
RP11-243M5.3,12
RP11-76C10.6,12
RP11-76C10.5,12
RP11-76C10.4,12
RP11-76C10.3,12
RP11-76C10.2,12
RP11-638F5.1,12
RP11-638F5.2,12
RPS6P20,12
RP11-495K9.2,12
RP11-495K9.3,12
RNA5SP376,12
RP13-507P19.2,12
RP13-507P19.1,12
RP11-897M7.3,12
RP11-897M7.4,12
RP11-897M7.1,12
RP11-897M7.2,12
RP11-292I17.1,12
RP11-495K9.10,12
RP11-495K9.9,12
RP11-495K9.8,12
RP11-495K9.7,12
RNA5SP377,12
RP11-495K9.6,12
RPS6P21,12
SFSWAP,12
RP11-495K9.5,12
RNA5SP378,12
RNU6-1017P,12
MMP17,12
RP11-417L19.2,12
ULK1,12
RP11-417L19.5,12
RP11-417L19.4,12
PUS1,12
RP11-417L19.6,12
EP400,12
SNORA49,12
RP13-820C6.2,12
RP13-820C6.4,12
EP400NL,12
RP13-977J11.6,12
RP13-977J11.5,12
DDX51,12
NOC4L,12
RP13-977J11.9,12
RP13-977J11.2,12
RP13-977J11.8,12
GALNT9,12
RP13-977J11.3,12
RP13-895J2.2,12
RP13-895J2.3,12
RP13-895J2.4,12
RP13-895J2.6,12
RP13-895J2.7,12
RP13-895J2.8,12
RP13-895J2.9,12
RP13-895J2.10,12
RP13-895J2.11,12
RP13-714J12.1,12
RP11-503G7.1,12
RP11-503G7.2,12
FBRSL1,12
RP13-554M15.7,12
RP13-554M15.2,12
MIR6763,12
RP13-554M15.8,12
LRCOL1,12
P2RX2,12
RP13-554M15.5,12
POLE,12
PXMP2,12
RP13-672B3.2,12
PGAM5,12
RNA5SP379,12
ANKLE2,12
RP13-672B3.5,12
GOLGA3,12
CHFR,12
RPS11P5,12
RNU6-327P,12
RP11-46H11.11,12
RP11-46H11.12,12
RP11-46H11.2,12
RP11-46H11.3,12
ZNF605,12
NANOGNBP2,12
ZNF26,12
RNU4ATAC12P,12
RP11-386I8.6,12
RP11-386I8.2,12
ZNF84,12
RP11-386I8.5,12
RP11-386I8.4,12
ZNF140,12
ZNF891,12
CTD-2140B24.6,12
RPL23AP67,12
ZNF10,12
CTD-2140B24.4,12
ZNF268,12
AC226150.3,12
ANHX,12
RNU6-717P,12
RP11-341D18.2,13
RP11-341D18.3,13
RP11-341D18.8,13
RP11-341D18.9,13
RP11-341D18.4,13
RP11-341D18.5,13
RP11-341D18.7,13
RP11-341D18.6,13
ABC7-42418200C9.1,13
RP11-77P19.1,13
RP11-77P19.3,13
RP11-77P19.2,13
RP11-484H12.2,13
RP11-484H12.3,13
RP11-484H12.4,13
RP11-484H12.5,13
RP11-484H12.6,13
RP11-484H12.7,13
RP11-38M15.2,13
RP11-38M15.4,13
RP11-38M15.5,13
RP11-38M15.7,13
RP11-38M15.8,13
RP11-38M15.9,13
RP11-38M15.10,13
RP11-38M15.12,13
RNU6-55P,13
RNU6-76P,13
RP11-442J17.1,13
RP11-442J17.2,13
RP11-442J17.3,13
RP11-442J17.4,13
RP11-301J16.5,13
RP11-301J16.3,13
RP11-301J16.2,13
RP11-301J16.7,13
RNA5SP24,13
RP11-408E5.1,13
RP11-408E5.6,13
RP11-408E5.3,13
RP11-408E5.8,13
TUBA3C,13
RP11-408E5.4,13
RP11-408E5.7,13
RP11-408E5.5,13
RP11-385E5.8,13
RP11-385E5.1,13
RP11-385E5.4,13
PARP4P2,13
RP11-385E5.3,13
RP11-385E5.5,13
RP11-385E5.6,13
TPTE2,13
RP11-408K19.3,13
RP11-76K19.1,13
RP11-76K19.2,13
RP11-76K19.4,13
RP11-76K19.5,13
MPHOSPH8,13
RP11-523H24.3,13
PSPC1,13
RN7SL166P,13
RP11-523H24.5,13
ZMYM5,13
RP11-61K9.2,13
RP11-61K9.3,13
ZMYM2,13
RP11-110K18.2,13
RP11-264J4.8,13
RP11-264J4.5,13
GJA3,13
RP11-264J4.4,13
RP11-264J4.9,13
GJB2,13
RP11-264J4.10,13
GJB6,13
CRYL1,13
MIR4499,13
RP11-476H16.1,13
IFT88,13
RP11-172H24.3,13
RNU2-7P,13
RP11-172H24.4,13
IL17D,13
RP11-261P13.5,13
EEF1AKMT1,13
RP11-261P13.3,13
RP11-261P13.6,13
XPO4,13
RP11-569O4.3,13
RP11-569O4.6,13
RP11-569O4.4,13
RP11-569O4.5,13
LATS2,13
RP11-569O4.8,13
RNU4-9P,13
RP11-22J15.2,13
RP11-22J15.3,13
RF00086,13
SAP18,13
SKA3,13
MRPL57,13
RP11-101P17.14,13
RP11-101P17.10,13
RP11-101P17.5,13
RP11-101P17.15,13
RP11-101P17.8,13
LINC00539,13
RP11-463M3.1,13
RP11-149B7.1,13
RNA5SP25,13
ZDHHC20,13
RP11-149B7.5,13
RP11-149B7.4,13
MICU2,13
RP11-110K8.1,13
RNU6-59P,13
RP11-271B5.1,13
FGF9,13
RN7SL766P,13
RP11-107B1.1,13
LINC00540,13
RP11-273F15.2,13
RP11-273F15.1,13
FTH1P7,13
RP11-274P12.2,13
RF00049,13
RP11-363G2.1,13
RP11-363G2.2,13
RP11-363G2.3,13
RP11-363G2.5,13
RP11-124N19.1,13
RP11-124N19.2,13
RP11-124N19.3,13
RP11-124N19.4,13
HMGA1L6,13
RNY3P4,13
RP11-57O2.3,13
SGCG,13
RNU6-58P,13
RP11-72P19.2,13
RP11-72P19.3,13
SACS,13
RP11-40O20.4,13
RP11-760M1.1,13
LINC00327,13
RP11-760M1.3,13
TNFRSF19,13
MIPEP,13
RP11-173N17.2,13
RP11-45B20.3,13
C1QTNF9B,13
ANKRD20A19P,13
RP11-307N16.6,13
SPATA13,13
RP11-309I15.1,13
RP11-309I15.2,13
MIR2276,13
RP11-307N16.5,13
C1QTNF9,13
C1QTNF9-AS1,13
RP11-307N16.7,13
RP11-307N16.2,13
RP11-169O17.6,13
RP11-169O17.1,13
TPTE2P6,13
PARP4,13
PSPC1P2,13
RP11-556N21.1,13
RP11-556N21.5,13
ATP12A,13
RNY1P7,13
RP11-31H2.2,13
IRX1P1,13
RP11-534K14.2,13
RNF17,13
CENPJ,13
TPTE2P1,13
RP11-756A22.7,13
RP11-756A22.4,13
RP11-756A22.5,13
RP11-458I4.1,13
RP11-458I4.2,13
PABPC3,13
RP11-165I9.10,13
AMER2,13
RP11-165I9.4,13
RP11-165I9.8,13
RP11-165I9.9,13
RP11-165I9.6,13
RP11-165I9.7,13
MTMR6,13
RP11-271M24.2,13
NUP58,13
RP11-206I15.2,13
ATP8A2,13
RNU6-78P,13
RP11-467D10.2,13
RN7SL741P,13
RNY1P3,13
SHISA2,13
RP11-398O19.3,13
RP11-380N8.4,13
RP11-380N8.1,13
RNF6,13
RP11-380N8.7,13
RP11-380N8.6,13
RP11-380N8.3,13
CDK8,13
WASF3,13
RP11-570F6.1,13
RP11-323P14.2,13
GPR12,13
RP11-545M8.1,13
RP11-545M8.4,13
RP11-545M8.2,13
RP11-545M8.3,13
USP12,13
RP11-144H23.2,13
RP11-144H23.1,13
RP11-428O18.3,13
RP11-428O18.6,13
RP11-428O18.4,13
RPL21,13
SNORD102,13
SNORA27,13
RASL11A,13
RNU6-70P,13
RP11-125I23.3,13
RNY1P1,13
GTF3A,13
MTIF3,13
RNU6-63P,13
LNX2,13
POLR1D,13
RP11-87C7.3,13
RP11-87C7.2,13
GSX1,13
PDX1-AS1,13
RNU6-73P,13
PDX1,13
ATP5EP2,13
LINC00543,13
CDX2,13
URAD,13
RN7SL272P,13
FLT3,13
RP11-179F17.6,13
RP11-179F17.2,13
RP11-179F17.5,13
PAN3,13
EEF1AL1,13
RNU6-82P,13
FLT1,13
RP11-95G6.1,13
RP11-57H24.1,13
POMP,13
SLC46A3,13
RNU6-53P,13
RP11-97E23.3,13
RP11-161P17.2,13
RP11-161P17.1,13
MTUS2,13
RP11-351N4.3,13
RP11-351N4.2,13
RP11-351N4.4,13
RP11-274A8.2,13
SLC7A1,13
UBL3,13
RP11-90M5.2,13
RP11-90M5.5,13
RP11-90M5.4,13
LINC00544,13
RP11-629E24.2,13
RP11-629E24.1,13
RP11-490N5.2,13
RP11-490N5.1,13
RP11-490N5.3,13
KATNAL1,13
RNU6-64P,13
RP11-374F3.2,13
RP11-374F3.3,13
RP11-374F3.4,13
RP11-374F3.5,13
RP11-223E19.2,13
RP11-223E19.1,13
HMGB1,13
RP11-550P23.3,13
RP11-550P23.4,13
RP11-550P23.5,13
USPL1,13
ALOX5AP,13
RP11-469L23.2,13
RP11-252M21.4,13
RP11-252M21.1,13
MEDAG,13
TEX26,13
RP11-252M21.6,13
RP11-252M21.7,13
RP11-173P16.2,13
HSPH1,13
B3GLCT,13
RP11-367C11.2,13
RP11-326L9.1,13
RP11-326L9.2,13
RXFP2,13
FRY,13
EEF1DP3,13
RP1-257C22.2,13
RP11-207N4.2,13
ZAR1L,13
BRCA2,13
RP11-37E23.3,13
N4BP2L1,13
RF00190,X
RP11-298P3.4,13
N4BP2L2,13
RP11-298P3.1,13
N4BP2L2-IT2,13
PDS5B,13
RNY1P4,13
RP11-380B4.3,13
RP11-380B4.2,13
RP11-218A18.1,13
KL,13
STARD13,13
RP11-81F11.2,13
RP11-363P13.1,13
RP11-141M1.1,13
RP11-141M1.4,13
RP11-141M1.3,13
RP11-37L2.1,13
RP11-179A7.2,13
RFC3,13
RNU5A-4P,13
RP11-142E9.1,13
RP11-218I21.2,13
RP11-218I21.1,13
RP11-282M24.1,13
RP11-16D22.2,13
RP11-16D22.1,13
RP11-266E6.3,13
RP11-266E6.2,13
